path,source,track_id,duration_sec,num_codebooks,num_frames,sample_rate,frame_rate,bandwidth_kbps,split,stage,exclusion_reason
slakh/train_556.pt,slakh,Track01418,383.79102040816326,32,28785,24000,75,24.0,train,pretrain,
slakh/train_557.pt,slakh,Track00313,325.81079365079364,32,24436,24000,75,24.0,train,pretrain,
slakh/train_558.pt,slakh,Track01084,244.92408163265307,32,18370,24000,75,24.0,train,pretrain,
slakh/train_559.pt,slakh,Track00309,226.13913832199546,32,16961,24000,75,24.0,train,pretrain,
slakh/train_560.pt,slakh,Track00852,288.53115646258505,32,21640,24000,75,24.0,train,pretrain,
slakh/train_561.pt,slakh,Track00601,265.2067120181406,32,19891,24000,75,24.0,train,pretrain,
slakh/train_562.pt,slakh,Track00835,275.7834013605442,32,20684,24000,75,24.0,train,pretrain,
slakh/train_563.pt,slakh,Track00306,227.59038548752835,32,17070,24000,75,24.0,train,pretrain,
slakh/train_564.pt,slakh,Track00723,250.98448979591836,32,18824,24000,75,24.0,train,pretrain,
slakh/train_565.pt,slakh,Track00389,215.34185941043083,32,16151,24000,75,24.0,train,pretrain,
slakh/train_566.pt,slakh,Track00614,342.08798185941043,32,25657,24000,75,24.0,train,pretrain,
slakh/train_567.pt,slakh,Track00570,462.390566893424,32,34680,24000,75,24.0,train,pretrain,
slakh/train_568.pt,slakh,Track00229,226.13913832199546,32,16961,24000,75,24.0,train,pretrain,
slakh/train_569.pt,slakh,Track00665,226.2552380952381,32,16970,24000,75,24.0,train,pretrain,
slakh/train_570.pt,slakh,Track01115,212.43936507936507,32,15933,24000,75,24.0,train,pretrain,
slakh/train_571.pt,slakh,Track00314,219.9974603174603,32,16500,24000,75,24.0,train,pretrain,
slakh/train_572.pt,slakh,Track00434,210.79074829931972,32,15810,24000,75,24.0,train,pretrain,
slakh/train_573.pt,slakh,Track00836,221.55319727891157,32,16617,24000,75,24.0,val,pretrain,
slakh/train_574.pt,slakh,Track00888,401.2756462585034,32,30096,24000,75,24.0,train,pretrain,
slakh/train_575.pt,slakh,Track00196,226.92861678004536,32,17020,24000,75,24.0,val,pretrain,
slakh/train_576.pt,slakh,Track00046,228.06639455782312,32,17105,24000,75,24.0,train,pretrain,
slakh/train_577.pt,slakh,Track00813,213.8093424036281,32,16036,24000,75,24.0,train,pretrain,
slakh/train_578.pt,slakh,Track00150,295.3926530612245,32,22155,24000,75,24.0,train,pretrain,
slakh/train_579.pt,slakh,Track00561,270.4660317460318,32,20285,24000,75,24.0,train,pretrain,
slakh/train_580.pt,slakh,Track00881,251.04253968253968,32,18829,24000,75,24.0,train,pretrain,
slakh/train_581.pt,slakh,Track00083,188.6273015873016,32,14148,24000,75,24.0,train,pretrain,
slakh/train_582.pt,slakh,Track00287,241.09278911564627,32,18082,24000,75,24.0,train,pretrain,
slakh/train_583.pt,slakh,Track01301,275.2145124716553,32,20642,24000,75,24.0,train,pretrain,
slakh/train_584.pt,slakh,Track00075,293.9530158730159,32,22047,24000,75,24.0,train,pretrain,
slakh/train_585.pt,slakh,Track01351,245.92253968253968,32,18445,24000,75,24.0,train,pretrain,
slakh/train_586.pt,slakh,Track00712,196.9168253968254,32,14769,24000,75,24.0,train,pretrain,
slakh/train_587.pt,slakh,Track01250,217.72190476190477,32,16330,24000,75,24.0,train,pretrain,
slakh/train_588.pt,slakh,Track00701,241.06956916099773,32,18081,24000,75,24.0,train,pretrain,
slakh/train_589.pt,slakh,Track00375,184.16907029478458,32,13813,24000,75,24.0,train,pretrain,
slakh/train_590.pt,slakh,Track00005,247.15319727891156,32,18537,24000,75,24.0,train,pretrain,
slakh/train_591.pt,slakh,Track00831,214.7613605442177,32,16108,24000,75,24.0,train,pretrain,
slakh/train_592.pt,slakh,Track00549,208.84027210884355,32,15664,24000,75,24.0,train,pretrain,
slakh/train_593.pt,slakh,Track00053,217.76834467120182,32,16333,24000,75,24.0,train,pretrain,
slakh/train_594.pt,slakh,Track00442,179.86176870748298,32,13490,24000,75,24.0,train,pretrain,
slakh/train_595.pt,slakh,Track00136,279.2199546485261,32,20942,24000,75,24.0,train,pretrain,
slakh/train_596.pt,slakh,Track00753,196.05768707482994,32,14705,24000,75,24.0,train,pretrain,
slakh/train_597.pt,slakh,Track00183,212.79927437641723,32,15960,24000,75,24.0,train,pretrain,
slakh/train_598.pt,slakh,Track01059,239.06104308390022,32,17930,24000,75,24.0,train,pretrain,
slakh/train_599.pt,slakh,Track00254,232.5362358276644,32,17441,24000,75,24.0,train,pretrain,
slakh/train_600.pt,slakh,Track00526,308.56997732426305,32,23143,24000,75,24.0,train,pretrain,
slakh/train_601.pt,slakh,Track01379,262.28099773242633,32,19672,24000,75,24.0,train,pretrain,
slakh/train_602.pt,slakh,Track00892,304.5180952380952,32,22839,24000,75,24.0,val,pretrain,
slakh/train_603.pt,slakh,Track00606,328.66684807256235,32,24651,24000,75,24.0,train,pretrain,
slakh/train_604.pt,slakh,Track00749,228.99519274376416,32,17175,24000,75,24.0,train,pretrain,
slakh/train_605.pt,slakh,Track00743,205.67074829931974,32,15426,24000,75,24.0,train,pretrain,
slakh/train_606.pt,slakh,Track00803,203.11655328798187,32,15234,24000,75,24.0,train,pretrain,
slakh/train_607.pt,slakh,Track00864,241.82421768707482,32,18137,24000,75,24.0,train,pretrain,
slakh/train_608.pt,slakh,Track01167,248.07038548752834,32,18606,24000,75,24.0,train,pretrain,
slakh/train_609.pt,slakh,Track00710,184.40126984126985,32,13831,24000,75,24.0,train,pretrain,
slakh/train_610.pt,slakh,Track00009,160.62403628117914,32,12047,24000,75,24.0,train,pretrain,
slakh/train_611.pt,slakh,Track00172,273.0086167800454,32,20476,24000,75,24.0,train,pretrain,
slakh/train_612.pt,slakh,Track00369,296.00798185941045,32,22201,24000,75,24.0,val,pretrain,
slakh/train_613.pt,slakh,Track01146,287.3237188208617,32,21550,24000,75,24.0,train,pretrain,
slakh/train_614.pt,slakh,Track00227,132.38857142857142,32,9930,24000,75,24.0,train,pretrain,
slakh/train_615.pt,slakh,Track01452,167.0791836734694,32,12531,24000,75,24.0,val,pretrain,
slakh/train_616.pt,slakh,Track00577,207.16843537414965,32,15538,24000,75,24.0,train,pretrain,
slakh/train_617.pt,slakh,Track00911,236.26303854875283,32,17720,24000,75,24.0,train,pretrain,
slakh/train_618.pt,slakh,Track00397,261.7121088435374,32,19629,24000,75,24.0,train,pretrain,
slakh/train_619.pt,slakh,Track01165,255.5936507936508,32,19170,24000,75,24.0,train,pretrain,
slakh/train_620.pt,slakh,Track00303,303.63573696145124,32,22773,24000,75,24.0,train,pretrain,
slakh/train_621.pt,slakh,Track00052,174.8578684807256,32,13115,24000,75,24.0,train,pretrain,
slakh/train_622.pt,slakh,Track00543,254.03791383219954,32,19053,24000,75,24.0,train,pretrain,
slakh/train_623.pt,slakh,Track00932,258.9953741496599,32,19425,24000,75,24.0,train,pretrain,
slakh/train_624.pt,slakh,Track00805,172.80290249433108,32,12961,24000,75,24.0,train,pretrain,
slakh/train_625.pt,slakh,Track00542,209.2930612244898,32,15697,24000,75,24.0,train,pretrain,
slakh/train_626.pt,slakh,Track01382,209.62975056689342,32,15723,24000,75,24.0,train,pretrain,
slakh/train_627.pt,slakh,Track00607,266.9249886621315,32,20020,24000,75,24.0,train,pretrain,
slakh/train_628.pt,slakh,Track00073,339.18548752834465,32,25439,24000,75,24.0,val,pretrain,
slakh/train_629.pt,slakh,Track01487,188.5344217687075,32,14141,24000,75,24.0,train,pretrain,
slakh/train_630.pt,slakh,Track00978,208.84027210884355,32,15664,24000,75,24.0,train,pretrain,
slakh/train_631.pt,slakh,Track01324,278.7439455782313,32,20906,24000,75,24.0,val,pretrain,
slakh/train_632.pt,slakh,Track00633,226.64997732426303,32,16999,24000,75,24.0,train,pretrain,
slakh/train_633.pt,slakh,Track00377,157.30358276643992,32,11798,24000,75,24.0,train,pretrain,
slakh/train_634.pt,slakh,Track01202,286.3833106575964,32,21479,24000,75,24.0,train,pretrain,
slakh/train_635.pt,slakh,Track00624,277.8964172335601,32,20843,24000,75,24.0,train,pretrain,
slakh/train_636.pt,slakh,Track00231,219.50984126984127,32,16464,24000,75,24.0,train,pretrain,
slakh/train_637.pt,slakh,Track01274,242.11446712018142,32,18159,24000,75,24.0,train,pretrain,
slakh/train_638.pt,slakh,Track01077,295.47392290249434,32,22161,24000,75,24.0,train,pretrain,
slakh/train_639.pt,slakh,Track00801,195.52362811791383,32,14665,24000,75,24.0,train,pretrain,
slakh/train_640.pt,slakh,Track00870,235.27619047619046,32,17646,24000,75,24.0,val,pretrain,
slakh/train_641.pt,slakh,Track00423,248.07038548752834,32,18606,24000,75,24.0,train,pretrain,
slakh/train_642.pt,slakh,Track01300,301.3485714285714,32,22602,24000,75,24.0,train,pretrain,
slakh/train_643.pt,slakh,Track01128,270.6866213151927,32,20302,24000,75,24.0,train,pretrain,
slakh/train_644.pt,slakh,Track00905,182.5901133786848,32,13695,24000,75,24.0,val,pretrain,
slakh/train_645.pt,slakh,Track00707,217.76834467120182,32,16333,24000,75,24.0,train,pretrain,
slakh/train_646.pt,slakh,Track00440,271.2322902494331,32,20343,24000,75,24.0,train,pretrain,
slakh/train_647.pt,slakh,Track01405,220.74049886621316,32,16556,24000,75,24.0,val,pretrain,
slakh/train_648.pt,slakh,Track00894,468.21877551020407,32,35117,24000,75,24.0,train,pretrain,
slakh/train_649.pt,slakh,Track00179,219.91619047619048,32,16494,24000,75,24.0,val,pretrain,
slakh/train_650.pt,slakh,Track01437,251.20507936507937,32,18841,24000,75,24.0,train,pretrain,
slakh/train_651.pt,slakh,Track00449,256.06965986394556,32,19206,24000,75,24.0,train,pretrain,
slakh/train_652.pt,slakh,Track00376,326.80925170068025,32,24511,24000,75,24.0,train,pretrain,
slakh/train_653.pt,slakh,Track00760,213.4029931972789,32,16006,24000,75,24.0,train,pretrain,
slakh/train_654.pt,slakh,Track00949,257.24226757369615,32,19294,24000,75,24.0,train,pretrain,
slakh/train_655.pt,slakh,Track00597,263.6277551020408,32,19773,24000,75,24.0,train,pretrain,
slakh/train_656.pt,slakh,Track01339,254.8041723356009,32,19111,24000,75,24.0,val,pretrain,
slakh/train_657.pt,slakh,Track01285,259.7151927437642,32,19479,24000,75,24.0,train,pretrain,
slakh/train_658.pt,slakh,Track00428,281.90185941043086,32,21143,24000,75,24.0,train,pretrain,
slakh/train_659.pt,slakh,Track00069,203.55773242630386,32,15267,24000,75,24.0,train,pretrain,
slakh/train_660.pt,slakh,Track00673,312.87727891156464,32,23466,24000,75,24.0,train,pretrain,
slakh/train_661.pt,slakh,Track01208,187.73333333333332,32,14080,24000,75,24.0,train,pretrain,
slakh/train_662.pt,slakh,Track01426,268.887074829932,32,20167,24000,75,24.0,train,pretrain,
slakh/train_663.pt,slakh,Track00730,172.28045351473924,32,12922,24000,75,24.0,train,pretrain,
slakh/train_664.pt,slakh,Track01236,217.33877551020407,32,16301,24000,75,24.0,train,pretrain,
slakh/train_665.pt,slakh,Track00260,242.25378684807256,32,18170,24000,75,24.0,train,pretrain,
slakh/train_666.pt,slakh,Track00126,226.81251700680272,32,17011,24000,75,24.0,val,pretrain,
slakh/train_667.pt,slakh,Track00188,239.5138321995465,32,17964,24000,75,24.0,train,pretrain,
slakh/train_668.pt,slakh,Track01369,232.3736961451247,32,17429,24000,75,24.0,train,pretrain,
slakh/train_669.pt,slakh,Track01073,241.22049886621315,32,18092,24000,75,24.0,train,pretrain,
slakh/train_670.pt,slakh,Track00967,166.77732426303854,32,12509,24000,75,24.0,train,pretrain,
slakh/train_671.pt,slakh,Track00210,262.3506575963719,32,19677,24000,75,24.0,train,pretrain,
slakh/train_672.pt,slakh,Track00496,341.4378231292517,32,25608,24000,75,24.0,train,pretrain,
slakh/train_673.pt,slakh,Track00120,282.58684807256236,32,21195,24000,75,24.0,train,pretrain,
slakh/train_674.pt,slakh,Track00020,347.7536507936508,32,26082,24000,75,24.0,val,pretrain,
slakh/train_675.pt,slakh,Track00696,251.3792290249433,32,18854,24000,75,24.0,train,pretrain,
slakh/train_676.pt,slakh,Track00477,192.91138321995464,32,14469,24000,75,24.0,train,pretrain,
slakh/train_677.pt,slakh,Track00312,61.82312925170068,32,4637,24000,75,24.0,train,pretrain,
slakh/train_678.pt,slakh,Track01491,214.99356009070294,32,16125,24000,75,24.0,train,pretrain,
slakh/train_679.pt,slakh,Track00880,258.69351473922904,32,19403,24000,75,24.0,val,pretrain,
slakh/train_680.pt,slakh,Track01362,281.9715192743764,32,21148,24000,75,24.0,train,pretrain,
slakh/train_681.pt,slakh,Track00417,201.37505668934241,32,15104,24000,75,24.0,train,pretrain,
slakh/train_682.pt,slakh,Track00510,215.80625850340135,32,16186,24000,75,24.0,train,pretrain,
slakh/train_683.pt,slakh,Track00319,305.9112925170068,32,22944,24000,75,24.0,train,pretrain,
slakh/train_684.pt,slakh,Track01102,256.1393197278912,32,19211,24000,75,24.0,train,pretrain,
slakh/train_685.pt,slakh,Track01375,268.7245351473923,32,20155,24000,75,24.0,train,pretrain,
slakh/train_686.pt,slakh,Track00882,292.02575963718823,32,21902,24000,75,24.0,train,pretrain,
slakh/train_687.pt,slakh,Track01262,166.05750566893425,32,12455,24000,75,24.0,train,pretrain,
slakh/train_688.pt,slakh,Track00475,197.92689342403628,32,14845,24000,75,24.0,train,pretrain,
slakh/train_689.pt,slakh,Track00923,298.8059863945578,32,22411,24000,75,24.0,val,pretrain,
slakh/train_690.pt,slakh,Track01497,173.20925170068028,32,12991,24000,75,24.0,train,pretrain,
slakh/train_691.pt,slakh,Track01408,271.4877097505669,32,20362,24000,75,24.0,train,pretrain,
slakh/train_692.pt,slakh,Track00907,226.29006802721088,32,16972,24000,75,24.0,train,pretrain,
slakh/train_693.pt,slakh,Track00032,222.05242630385487,32,16654,24000,75,24.0,train,pretrain,
slakh/train_694.pt,slakh,Track01457,218.48816326530613,32,16387,24000,75,24.0,train,pretrain,
slakh/train_695.pt,slakh,Track00012,307.74566893424037,32,23081,24000,75,24.0,train,pretrain,
slakh/train_696.pt,slakh,Track00099,306.49179138321995,32,22987,24000,75,24.0,train,pretrain,
slakh/train_697.pt,slakh,Track01266,213.85578231292516,32,16040,24000,75,24.0,train,pretrain,
slakh/train_698.pt,slakh,Track00976,251.1934693877551,32,18840,24000,75,24.0,train,pretrain,
slakh/train_699.pt,slakh,Track00186,265.8452607709751,32,19939,24000,75,24.0,train,pretrain,
slakh/train_700.pt,slakh,Track00854,462.4021768707483,32,34681,24000,75,24.0,train,pretrain,
slakh/train_701.pt,slakh,Track01322,241.19727891156464,32,18090,24000,75,24.0,train,pretrain,
slakh/train_702.pt,slakh,Track00734,45.72009070294784,32,3430,24000,75,24.0,train,pretrain,
slakh/train_703.pt,slakh,Track00890,284.3283446712018,32,21325,24000,75,24.0,val,pretrain,
slakh/train_704.pt,slakh,Track00279,215.91074829931972,32,16194,24000,75,24.0,train,pretrain,
slakh/train_705.pt,slakh,Track00472,293.9530158730159,32,22047,24000,75,24.0,train,pretrain,
slakh/train_706.pt,slakh,Track00798,243.02004535147393,32,18227,24000,75,24.0,train,pretrain,
slakh/train_707.pt,slakh,Track01483,239.2235827664399,32,17942,24000,75,24.0,train,pretrain,
slakh/train_708.pt,slakh,Track00563,270.5008616780045,32,20288,24000,75,24.0,train,pretrain,
slakh/train_709.pt,slakh,Track00098,309.61487528344674,32,23222,24000,75,24.0,train,pretrain,
slakh/train_710.pt,slakh,Track00817,274.8081632653061,32,20611,24000,75,24.0,train,pretrain,
slakh/train_711.pt,slakh,Track00583,180.50031746031746,32,13538,24000,75,24.0,train,pretrain,
slakh/train_712.pt,slakh,Track00530,356.1708843537415,32,26713,24000,75,24.0,train,pretrain,
slakh/train_713.pt,slakh,Track01124,245.05179138321995,32,18379,24000,75,24.0,train,pretrain,
slakh/train_714.pt,slakh,Track00380,296.4956009070295,32,22238,24000,75,24.0,train,pretrain,
slakh/train_715.pt,slakh,Track00258,249.03401360544217,32,18678,24000,75,24.0,train,pretrain,
slakh/train_716.pt,slakh,Track00180,241.27854875283447,32,18096,24000,75,24.0,train,pretrain,
slakh/train_717.pt,slakh,Track00189,187.26893424036282,32,14046,24000,75,24.0,train,pretrain,
slakh/train_718.pt,slakh,Track01104,156.47927437641724,32,11736,24000,75,24.0,train,pretrain,
slakh/train_719.pt,slakh,Track01190,166.12716553287981,32,12460,24000,75,24.0,train,pretrain,
slakh/train_720.pt,slakh,Track00909,258.92571428571426,32,19420,24000,75,24.0,train,pretrain,
slakh/train_721.pt,slakh,Track00970,215.93396825396826,32,16196,24000,75,24.0,train,pretrain,
slakh/train_722.pt,slakh,Track01321,205.15990929705217,32,15387,24000,75,24.0,train,pretrain,
slakh/train_723.pt,slakh,Track00285,282.0063492063492,32,21151,24000,75,24.0,train,pretrain,
slakh/train_724.pt,slakh,Track01036,333.34566893424034,32,25001,24000,75,24.0,train,pretrain,
slakh/train_725.pt,slakh,Track01415,217.00208616780046,32,16276,24000,75,24.0,train,pretrain,
slakh/train_726.pt,slakh,Track01251,114.98521541950113,32,8624,24000,75,24.0,train,pretrain,
slakh/train_727.pt,slakh,Track00492,193.75891156462586,32,14532,24000,75,24.0,train,pretrain,
slakh/train_728.pt,slakh,Track00351,235.78702947845804,32,17685,24000,75,24.0,train,pretrain,
slakh/train_729.pt,slakh,Track00203,303.17133786848075,32,22738,24000,75,24.0,train,pretrain,
slakh/train_730.pt,slakh,Track00594,323.662947845805,32,24275,24000,75,24.0,val,pretrain,
slakh/train_731.pt,slakh,Track00072,296.518820861678,32,22239,24000,75,24.0,val,pretrain,
slakh/train_732.pt,slakh,Track00588,236.78548752834467,32,17759,24000,75,24.0,val,pretrain,
slakh/train_733.pt,slakh,Track00082,221.03074829931973,32,16578,24000,75,24.0,train,pretrain,
slakh/train_734.pt,slakh,Track00325,306.7239909297052,32,23005,24000,75,24.0,val,pretrain,
slakh/train_735.pt,slakh,Track00213,241.19727891156464,32,18090,24000,75,24.0,train,pretrain,
slakh/train_736.pt,slakh,Track00411,168.2053514739229,32,12616,24000,75,24.0,val,pretrain,
slakh/train_737.pt,slakh,Track01001,39.43909297052154,32,2958,24000,75,24.0,train,pretrain,
slakh/train_738.pt,slakh,Track00834,283.59691609977324,32,21270,24000,75,24.0,val,pretrain,
slakh/train_739.pt,slakh,Track00304,251.20507936507937,32,18841,24000,75,24.0,train,pretrain,
slakh/train_740.pt,slakh,Track00765,243.00843537414966,32,18226,24000,75,24.0,train,pretrain,
slakh/train_741.pt,slakh,Track00463,263.6277551020408,32,19773,24000,75,24.0,train,pretrain,
slakh/train_742.pt,slakh,Track00152,212.45097505668934,32,15934,24000,75,24.0,train,pretrain,
slakh/train_743.pt,slakh,Track00792,374.5262585034014,32,28090,24000,75,24.0,train,pretrain,
slakh/train_744.pt,slakh,Track00190,197.28834467120183,32,14797,24000,75,24.0,train,pretrain,
slakh/train_745.pt,slakh,Track01048,275.80662131519273,32,20686,24000,75,24.0,train,pretrain,
slakh/train_746.pt,slakh,Track00524,125.41097505668934,32,9406,24000,75,24.0,train,pretrain,
slakh/train_747.pt,slakh,Track01232,284.3863945578231,32,21329,24000,75,24.0,train,pretrain,
slakh/train_748.pt,slakh,Track01277,296.37950113378685,32,22229,24000,75,24.0,train,pretrain,
slakh/train_749.pt,slakh,Track01366,234.4518820861678,32,17584,24000,75,24.0,train,pretrain,
slakh/train_750.pt,slakh,Track00869,299.7115646258503,32,22479,24000,75,24.0,val,pretrain,
slakh/train_751.pt,slakh,Track01017,212.85732426303855,32,15965,24000,75,24.0,train,pretrain,
slakh/train_752.pt,slakh,Track00413,183.07773242630387,32,13731,24000,75,24.0,train,pretrain,
slakh/train_753.pt,slakh,Track00199,265.5550113378685,32,19917,24000,75,24.0,train,pretrain,
slakh/train_754.pt,slakh,Track00511,245.0750113378685,32,18381,24000,75,24.0,train,pretrain,
slakh/train_755.pt,slakh,Track00727,218.53460317460318,32,16391,24000,75,24.0,train,pretrain,
slakh/train_756.pt,slakh,Track00173,195.92997732426304,32,14695,24000,75,24.0,train,pretrain,
slakh/train_757.pt,slakh,Track01376,263.95283446712017,32,19797,24000,75,24.0,train,pretrain,
slakh/train_758.pt,slakh,Track00021,180.76734693877552,32,13558,24000,75,24.0,train,pretrain,
slakh/train_759.pt,slakh,Track00979,309.8702947845805,32,23241,24000,75,24.0,train,pretrain,
slakh/train_760.pt,slakh,Track01245,212.85732426303855,32,15965,24000,75,24.0,train,pretrain,
slakh/train_761.pt,slakh,Track00058,248.77859410430838,32,18659,24000,75,24.0,train,pretrain,
slakh/train_762.pt,slakh,Track00955,230.8063492063492,32,17311,24000,75,24.0,train,pretrain,
slakh/train_763.pt,slakh,Track00122,218.6855328798186,32,16402,24000,75,24.0,train,pretrain,
slakh/train_764.pt,slakh,Track00027,255.95356009070295,32,19197,24000,75,24.0,train,pretrain,
slakh/train_765.pt,slakh,Track00667,186.57233560090702,32,13993,24000,75,24.0,train,pretrain,
slakh/train_766.pt,slakh,Track00986,197.92689342403628,32,14845,24000,75,24.0,train,pretrain,
slakh/train_767.pt,slakh,Track01196,293.83691609977325,32,22038,24000,75,24.0,train,pretrain,
slakh/train_768.pt,slakh,Track01439,322.07238095238097,32,24156,24000,75,24.0,train,pretrain,
slakh/train_769.pt,slakh,Track00453,258.9953741496599,32,19425,24000,75,24.0,val,pretrain,
slakh/train_770.pt,slakh,Track00051,231.88607709750568,32,17392,24000,75,24.0,train,pretrain,
slakh/train_771.pt,slakh,Track00103,269.3863038548753,32,20204,24000,75,24.0,train,pretrain,
slakh/train_772.pt,slakh,Track00208,278.66267573696143,32,20900,24000,75,24.0,train,pretrain,
slakh/train_773.pt,slakh,Track01045,249.80027210884353,32,18736,24000,75,24.0,val,pretrain,
slakh/train_774.pt,slakh,Track00318,201.66530612244898,32,15125,24000,75,24.0,train,pretrain,
slakh/train_775.pt,slakh,Track01389,409.158820861678,32,30687,24000,75,24.0,train,pretrain,
slakh/train_776.pt,slakh,Track00683,281.5303401360544,32,21115,24000,75,24.0,train,pretrain,
slakh/train_777.pt,slakh,Track01188,239.64154195011338,32,17974,24000,75,24.0,train,pretrain,
slakh/train_778.pt,slakh,Track00394,236.5300680272109,32,17740,24000,75,24.0,train,pretrain,
slakh/train_779.pt,slakh,Track00370,256.15092970521545,32,19212,24000,75,24.0,train,pretrain,
slakh/train_780.pt,slakh,Track01460,221.68090702947845,32,16627,24000,75,24.0,train,pretrain,
slakh/train_781.pt,slakh,Track00827,274.5411337868481,32,20591,24000,75,24.0,train,pretrain,
slakh/train_782.pt,slakh,Track00915,235.67092970521543,32,17676,24000,75,24.0,val,pretrain,
slakh/train_783.pt,slakh,Track00024,282.50557823129253,32,21188,24000,75,24.0,train,pretrain,
slakh/train_784.pt,slakh,Track00781,312.87727891156464,32,23466,24000,75,24.0,train,pretrain,
slakh/train_785.pt,slakh,Track00789,234.2661224489796,32,17570,24000,75,24.0,train,pretrain,
slakh/train_786.pt,slakh,Track00552,216.83954648526077,32,16263,24000,75,24.0,train,pretrain,
slakh/train_787.pt,slakh,Track00191,227.52072562358276,32,17065,24000,75,24.0,train,pretrain,
slakh/train_788.pt,slakh,Track01411,253.30648526077098,32,18998,24000,75,24.0,val,pretrain,
slakh/train_789.pt,slakh,Track01290,165.0009977324263,32,12376,24000,75,24.0,train,pretrain,
slakh/train_790.pt,slakh,Track00465,258.9953741496599,32,19425,24000,75,24.0,train,pretrain,
slakh/train_791.pt,slakh,Track00724,323.5004081632653,32,24263,24000,75,24.0,val,pretrain,
slakh/train_792.pt,slakh,Track00153,223.66621315192745,32,16775,24000,75,24.0,train,pretrain,
slakh/train_793.pt,slakh,Track00268,253.92181405895693,32,19045,24000,75,24.0,train,pretrain,
slakh/train_794.pt,slakh,Track00224,217.00208616780046,32,16276,24000,75,24.0,train,pretrain,
slakh/train_795.pt,slakh,Track00106,155.2253968253968,32,11642,24000,75,24.0,train,pretrain,
slakh/train_796.pt,slakh,Track00353,201.14285714285714,32,15086,24000,75,24.0,train,pretrain,
slakh/train_797.pt,slakh,Track01062,446.9260770975057,32,33520,24000,75,24.0,train,pretrain,
slakh/train_798.pt,slakh,Track01215,280.7524716553288,32,21057,24000,75,24.0,train,pretrain,
slakh/train_799.pt,slakh,Track00999,296.5420408163265,32,22241,24000,75,24.0,train,pretrain,
skyrim/skyrim_000.pt,skyrim,From Past to Present,306.0133333333333,32,22951,24000,75,24.0,excluded,excluded,Exact duplicate of skyrim/skyrim_006.pt: From Past to Present
skyrim/skyrim_001.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 01 - Before the Storm,69.05333333333333,32,5179,24000,75,24.0,train,finetune,
skyrim/skyrim_002.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 01 - Dragonborn,237.64,32,17823,24000,75,24.0,train,finetune,
skyrim/skyrim_003.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 01 - Frostfall,208.34666666666666,32,15626,24000,75,24.0,train,finetune,
skyrim/skyrim_004.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 02 - A Chance Meeting,191.89333333333335,32,14392,24000,75,24.0,train,finetune,
skyrim/skyrim_005.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 02 - Awake,94.90666666666667,32,7118,24000,75,24.0,train,finetune,
skyrim/skyrim_006.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 03 - From Past to Present,306.0133333333333,32,22951,24000,75,24.0,train,finetune,
skyrim/skyrim_007.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 03 - Out of the Cold,184.34666666666666,32,13826,24000,75,24.0,train,finetune,
skyrim/skyrim_008.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 04 - Around the Fire,191.93333333333334,32,14395,24000,75,24.0,train,finetune,
skyrim/skyrim_009.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 04 - Kyne_s Peace,231.52,32,17364,24000,75,24.0,train,finetune,
skyrim/skyrim_010.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 04 - Unbroken Road,386.18666666666667,32,28964,24000,75,24.0,train,finetune,
skyrim/skyrim_011.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 05 - Ancient Stones,287.53333333333336,32,21565,24000,75,24.0,val,finetune,
skyrim/skyrim_012.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 06 - Far Horizons,333.48,32,25011,24000,75,24.0,val,finetune,
skyrim/skyrim_013.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 06 - The City Gates,228.06666666666666,32,17105,24000,75,24.0,train,finetune,
skyrim/skyrim_014.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - A Winter_s Tale,201.86666666666667,32,15140,24000,75,24.0,train,finetune,
skyrim/skyrim_015.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - Aurora,443.46666666666664,32,33260,24000,75,24.0,train,finetune,
skyrim/skyrim_016.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - Silent Footsteps,173.22666666666666,32,12992,24000,75,24.0,train,finetune,
skyrim/skyrim_017.pt,skyrim,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 08 - Dragonsreach,142.94666666666666,32,10721,24000,75,24.0,train,finetune,
